7271011833334695575,8644439564505366983
6797871240844365415,3791999002305804282
1603845676908946290,6459648908704658098
649022379454191587,2742058303169013093
8307476929061368928,5093886503719864671
415198592755583881,14836930654742577
2771994004360431711,4049341432574053051
855847949486139480,4723017516475110627
4368396216489575511,3400280345205670068
5241222524765324079,7107309408239303288
2689133334725908824,
2065653206472406604,
7473157485898372762,
8857339501000089937,
1819531928126963687,
7798654909692515255,
