7271011833334695575,7866996236618345175
6797871240844365415,9192285314319250846
1603845676908946290,1757724093759546461
649022379454191587,4181457056298541131
8307476929061368928,7827393745455881140
415198592755583881,5461525991597891021
2771994004360431711,527796321995979484
855847949486139480,5746108515976083038
4368396216489575511,1721553627874736844
5241222524765324079,2892243447741379779
2689133334725908824,6323607933701914677
2065653206472406604,7299459699696989491
7473157485898372762,2647688483900207635
8857339501000089937,8339996485956280336
1819531928126963687,4182308937733237853
7798654909692515255,7567114466531565274
